ViewsID,CustomerID,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Rating
3758,1877,News,TV-Shows,Decoder,7,463271,1
3759,2609,Sports,Live-Events,Decoder,1,69598,4
3760,1027,Cartoons,TV-Shows,Browser,5,600427,1
3761,2189,Talk-Shows,TV-Shows,Mobile-App,10,19510,2
3762,1487,Talk-Shows,TV-Shows,Tv-App,6,517350,5
3763,2445,Talk-Shows,TV-Shows,Mobile-App,10,81106,1
3764,1474,Music,Live-Events,Decoder,7,88472,5
3765,1464,Cartoons,TV-Shows,Decoder,2,244043,1
3766,1569,Documentaries,TV-Shows,Tv-App,7,11219,5
3767,2214,Music,Live-Events,Decoder,1,197412,3
3768,194,Action,TV-Shows,Decoder,7,205685,4
3769,1842,Talk-Shows,TV-Shows,Decoder,8,230549,2
3770,2755,Sports,TV-Shows,Tv-App,7,388194,1
3771,1663,Sports,TV-Shows,Tv-App,6,424042,3
3772,1421,Talk-Shows,Live-Events,Decoder,1,178276,2
3773,2102,Cartoons,Live-Events,Decoder,5,439510,4
3774,1575,Comedy,Live-Events,Mobile-App,3,532330,2
3775,1966,Cartoons,TV-Shows,Mobile-App,8,304321,2
3776,2778,Action,TV-Shows,Browser,8,34878,2
3777,981,Documentaries,TV-Shows,Decoder,9,235854,3
3778,2520,Reality,Live-Events,Mobile-App,2,345117,2
3779,685,Comedy,TV-Shows,Tv-App,4,334997,3
3780,1832,Talk-Shows,Live-Events,Decoder,11,101180,4
3781,1809,Reality,TV-Shows,Decoder,9,431677,4
3782,1205,Music,Live-Events,Tv-App,2,198225,4
3783,854,Religion,Live-Events,Browser,7,305494,4
3784,2817,Documentaries,Live-Events,Decoder,11,473893,4
3785,1891,News,TV-Shows,Decoder,3,249806,2
3786,2681,Talk-Shows,TV-Shows,Decoder,9,165011,1
3787,2223,Documentaries,TV-Shows,Mobile-App,2,275383,2
3788,1770,Documentaries,TV-Shows,Decoder,11,402100,1
3789,1313,Sports,TV-Shows,Decoder,7,599440,1
3790,2912,Cartoons,TV-Shows,Decoder,11,280868,2
3791,2575,Cartoons,TV-Shows,Mobile-App,7,263720,4
3792,176,Religion,Live-Events,Decoder,4,296243,3
3793,593,Reality,TV-Shows,Decoder,7,184310,3
3794,1280,Comedy,TV-Shows,Decoder,8,386813,1
3795,2259,Reality,Live-Events,Tv-App,5,592517,2
3796,180,Action,Live-Events,Mobile-App,5,501333,2
3797,1960,Reality,TV-Shows,Mobile-App,3,56247,2
3798,400,Cartoons,Live-Events,Browser,1,584471,3
3799,1683,Reality,Live-Events,Tv-App,9,35191,4
3800,1078,Cartoons,TV-Shows,Mobile-App,8,99490,5
3801,2308,Comedy,TV-Shows,Browser,3,554472,2
3802,1637,Reality,Live-Events,Browser,8,571276,4
3803,324,Cartoons,Live-Events,Tv-App,3,518358,1
3804,1275,Sports,TV-Shows,Tv-App,8,348474,4
3805,2242,Action,TV-Shows,Browser,10,377573,1
3806,2910,Music,TV-Shows,Decoder,10,266591,2
3807,941,Sports,TV-Shows,Tv-App,9,141716,5
3808,563,Action,TV-Shows,Decoder,4,130307,2
3809,1252,Talk-Shows,TV-Shows,Tv-App,2,4665,2
3810,2955,Sports,Live-Events,Tv-App,7,247970,3
3811,2358,News,Live-Events,Mobile-App,9,301306,4
3812,1293,Comedy,Live-Events,Mobile-App,4,431831,4
3813,311,Comedy,Live-Events,Tv-App,2,257822,2
3814,398,Reality,Live-Events,Mobile-App,8,273591,2
3815,22,Music,TV-Shows,Decoder,1,312904,2
3816,2818,Religion,Live-Events,Decoder,7,417315,2
3817,2798,Documentaries,Live-Events,Decoder,10,261800,1
3818,2284,Comedy,TV-Shows,Tv-App,2,417451,4
3819,2235,Talk-Shows,Live-Events,Browser,10,435029,4
3820,1684,Talk-Shows,TV-Shows,Tv-App,9,472412,4
3821,7,Comedy,Live-Events,Tv-App,8,183299,4
3822,1576,Sports,TV-Shows,Decoder,2,489216,2
3823,2368,Cartoons,TV-Shows,Tv-App,6,460520,3
3824,1761,Sports,TV-Shows,Browser,3,52957,5
3825,1384,Reality,TV-Shows,Tv-App,4,326146,2
3826,2987,Documentaries,Live-Events,Browser,8,539214,4
3827,2938,Drama,TV-Shows,Decoder,6,546725,4
3828,1809,News,Live-Events,Decoder,7,333739,3
3829,796,News,Live-Events,Browser,4,595252,3
3830,2543,Cartoons,TV-Shows,Decoder,10,323270,3
3831,885,Action,TV-Shows,Tv-App,2,518878,4
3832,1777,Comedy,Live-Events,Tv-App,0,1652,4
3833,666,Drama,TV-Shows,Decoder,0,56962,2
3834,1000,Sports,TV-Shows,Tv-App,10,420005,3
3835,1091,Drama,Live-Events,Mobile-App,3,302509,2
3836,816,Religion,Live-Events,Decoder,2,597123,3
3837,1079,Cartoons,TV-Shows,Decoder,8,572127,2
3838,1438,Comedy,Live-Events,Mobile-App,3,148102,4
3839,2472,Comedy,Live-Events,Tv-App,4,333550,2
3840,706,Music,TV-Shows,Tv-App,8,20397,4
3841,876,Comedy,TV-Shows,Tv-App,5,83053,4
3842,980,Comedy,TV-Shows,Mobile-App,5,175160,3
3843,726,Action,Live-Events,Decoder,0,395013,3
3844,724,Drama,Live-Events,Tv-App,6,367680,4
3845,2050,Religion,TV-Shows,Tv-App,1,92186,3
3846,1008,Talk-Shows,Live-Events,Tv-App,7,6291,5
3847,1310,Comedy,TV-Shows,Tv-App,7,366794,5
3848,2996,Cartoons,TV-Shows,Browser,9,576092,5
3849,999,Music,Live-Events,Tv-App,7,134675,2
3850,2977,Documentaries,Live-Events,Tv-App,1,122958,3
3851,2666,News,TV-Shows,Mobile-App,11,521687,4
3852,2927,Drama,Live-Events,Decoder,7,133343,5
3853,1210,Documentaries,Live-Events,Browser,4,389186,4
3854,166,Sports,Live-Events,Decoder,10,224296,5
3855,1680,Reality,Live-Events,Tv-App,10,343706,4
3856,1379,Sports,Live-Events,Mobile-App,7,145389,1
3857,236,Documentaries,Live-Events,Mobile-App,6,238572,3
3858,1176,Comedy,Live-Events,Mobile-App,5,485193,1
3859,577,Action,TV-Shows,Browser,6,26070,2
3860,2441,Comedy,Live-Events,Decoder,8,245365,2
3861,2958,Cartoons,Live-Events,Decoder,6,132303,2
3862,1608,Talk-Shows,Live-Events,Mobile-App,9,538545,4
3863,1886,Sports,Live-Events,Tv-App,7,66892,4
3864,725,Sports,Live-Events,Mobile-App,8,8516,2
3865,1236,Sports,TV-Shows,Tv-App,5,469050,5
3866,2359,Talk-Shows,Live-Events,Browser,5,438591,4
3867,235,Cartoons,Live-Events,Tv-App,9,589780,3
3868,563,Cartoons,Live-Events,Tv-App,4,174910,2
3869,111,Action,TV-Shows,Decoder,3,272729,4
3870,859,Action,Live-Events,Browser,8,244104,1
3871,443,Music,TV-Shows,Mobile-App,10,273353,2
3872,84,Talk-Shows,Live-Events,Mobile-App,7,487386,1
3873,2116,Documentaries,TV-Shows,Tv-App,5,258742,4
3874,1580,Religion,TV-Shows,Tv-App,4,349474,2
3875,545,Action,TV-Shows,Mobile-App,3,289317,4
3876,115,Action,Live-Events,Tv-App,4,556373,2
3877,1695,Religion,Live-Events,Mobile-App,5,527488,2
3878,2415,Talk-Shows,Live-Events,Mobile-App,11,277030,4
3879,1419,Comedy,TV-Shows,Tv-App,5,465926,4
3880,16,Documentaries,TV-Shows,Tv-App,4,197907,2
3881,2213,Sports,Live-Events,Decoder,6,131922,1
3882,300,News,Live-Events,Tv-App,11,348006,5
3883,1139,Comedy,TV-Shows,Tv-App,5,220274,4
3884,856,Reality,Live-Events,Decoder,8,180984,3
3885,1936,Religion,TV-Shows,Tv-App,9,145842,5
3886,1790,Music,Live-Events,Decoder,0,57570,4
3887,2059,Comedy,Live-Events,Decoder,0,211997,5
3888,1416,Comedy,TV-Shows,Decoder,2,333860,4
3889,250,Reality,Live-Events,Tv-App,10,592652,2
3890,1491,Documentaries,Live-Events,Decoder,0,24856,4
3891,18,Sports,Live-Events,Decoder,10,29631,4
3892,1106,Drama,Live-Events,Decoder,7,388530,3
3893,1783,Action,TV-Shows,Decoder,4,199961,1
3894,2306,Action,TV-Shows,Tv-App,7,270400,1
3895,2454,Comedy,TV-Shows,Decoder,1,172409,4
3896,747,Documentaries,TV-Shows,Tv-App,4,136562,2
3897,1115,Music,Live-Events,Decoder,8,374214,3
3898,849,Action,Live-Events,Tv-App,1,183264,5
3899,2092,Sports,TV-Shows,Decoder,1,96359,3
3900,379,Drama,TV-Shows,Browser,2,8156,5
3901,2376,Sports,Live-Events,Mobile-App,4,416928,5
3902,1707,Music,Live-Events,Tv-App,9,102678,4
3903,1909,Comedy,Live-Events,Decoder,9,549793,4
3904,2026,Music,Live-Events,Tv-App,3,283915,1
3905,2769,Action,TV-Shows,Tv-App,5,435887,4
3906,2947,Reality,Live-Events,Browser,7,337424,1
3907,2660,News,Live-Events,Tv-App,7,592416,2
3908,420,Documentaries,Live-Events,Mobile-App,6,7852,3
3909,1102,Sports,TV-Shows,Tv-App,10,324134,3
3910,787,Comedy,Live-Events,Browser,1,132019,4
3911,386,Drama,Live-Events,Decoder,1,424703,5
3912,2226,Reality,TV-Shows,Tv-App,9,540001,2
3913,638,Music,Live-Events,Mobile-App,9,84675,3
3914,2803,Reality,TV-Shows,Tv-App,5,328296,3
3915,1320,Religion,Live-Events,Decoder,4,413180,4
3916,2497,Reality,TV-Shows,Browser,1,422792,4
3917,762,Action,Live-Events,Decoder,2,5960,3
3918,2630,Sports,TV-Shows,Decoder,4,405627,3
3919,1249,Music,TV-Shows,Tv-App,5,512060,2
3920,1361,Comedy,Live-Events,Mobile-App,4,70091,5
3921,508,Reality,Live-Events,Decoder,3,471463,1
3922,1653,Documentaries,Live-Events,Tv-App,10,169531,3
3923,87,Religion,Live-Events,Decoder,1,528449,3
3924,1930,Talk-Shows,TV-Shows,Tv-App,2,23503,3
3925,2175,Sports,Live-Events,Tv-App,6,214509,4
3926,476,Reality,TV-Shows,Mobile-App,3,273685,4
3927,2670,Documentaries,Live-Events,Mobile-App,1,222914,1
3928,67,Comedy,TV-Shows,Tv-App,6,537710,4
3929,1648,Action,Live-Events,Decoder,2,21394,3
3930,491,Action,Live-Events,Tv-App,4,265823,2
3931,1130,Talk-Shows,TV-Shows,Tv-App,3,328537,2
3932,2293,Documentaries,TV-Shows,Decoder,5,219985,3
3933,409,Religion,TV-Shows,Tv-App,4,132709,3
3934,2389,Cartoons,Live-Events,Tv-App,10,264516,3
3935,1330,Cartoons,Live-Events,Browser,4,126433,5
3936,158,Sports,TV-Shows,Browser,8,464655,2
3937,2239,Reality,Live-Events,Decoder,2,428370,5
3938,1793,Comedy,TV-Shows,Tv-App,11,457020,4
3939,1628,Cartoons,TV-Shows,Tv-App,2,122495,1
3940,795,News,Live-Events,Tv-App,0,197016,5
3941,2136,Cartoons,Live-Events,Browser,7,295153,4
3942,199,Action,Live-Events,Browser,8,468564,3
3943,2921,Cartoons,TV-Shows,Decoder,3,208866,5
3944,1400,Cartoons,TV-Shows,Tv-App,8,128609,4
3945,942,Talk-Shows,Live-Events,Browser,7,584793,4
3946,1436,Cartoons,Live-Events,Tv-App,7,102524,5
3947,20,Comedy,TV-Shows,Decoder,2,451653,3
3948,2654,Documentaries,Live-Events,Tv-App,6,452273,2
3949,2970,Action,TV-Shows,Decoder,9,42759,3
3950,790,Comedy,Live-Events,Decoder,3,180830,3
3951,2598,Music,Live-Events,Mobile-App,2,450258,3
3952,1412,Religion,TV-Shows,Decoder,10,403089,5
3953,1713,Reality,TV-Shows,Mobile-App,8,153998,3
3954,176,Reality,TV-Shows,Browser,11,489242,5
3955,1148,News,Live-Events,Browser,3,127674,5
3956,2987,Action,TV-Shows,Browser,8,57550,5
3957,2730,Action,Live-Events,Tv-App,7,245624,1
3958,1850,Comedy,Live-Events,Tv-App,5,419589,3
3959,2653,Action,TV-Shows,Tv-App,6,142837,3
3960,2638,News,TV-Shows,Browser,10,152475,3
3961,1214,Music,TV-Shows,Decoder,7,490761,1
3962,2159,Music,Live-Events,Browser,8,431662,5
3963,1539,Documentaries,TV-Shows,Browser,3,242443,3
3964,1151,News,Live-Events,Tv-App,10,377577,3
3965,617,Cartoons,TV-Shows,Tv-App,1,174082,5
3966,2718,Sports,TV-Shows,Tv-App,1,118436,3
3967,2148,News,TV-Shows,Mobile-App,6,70859,4
3968,1315,Talk-Shows,Live-Events,Browser,3,493478,4
3969,2427,Documentaries,TV-Shows,Tv-App,8,193752,4
3970,418,Music,Live-Events,Decoder,8,317887,5
3971,1915,Sports,TV-Shows,Decoder,2,491385,4
3972,1079,Reality,TV-Shows,Tv-App,5,72938,4
3973,1624,Comedy,TV-Shows,Mobile-App,5,30218,2
3974,2014,Talk-Shows,Live-Events,Browser,1,195677,2
3975,1264,Reality,TV-Shows,Tv-App,9,516716,2
3976,1409,Cartoons,TV-Shows,Browser,8,242008,1
3977,1228,Religion,Live-Events,Decoder,4,187737,4
3978,115,Music,TV-Shows,Decoder,10,224497,3
3979,1286,Documentaries,Live-Events,Decoder,4,585623,2
3980,864,Talk-Shows,TV-Shows,Browser,3,545767,4
3981,2152,Comedy,Live-Events,Mobile-App,11,567365,2
3982,2529,Cartoons,Live-Events,Decoder,1,134285,4
3983,1071,News,Live-Events,Browser,10,10305,3
3984,622,Reality,TV-Shows,Decoder,9,481720,3
3985,1025,News,TV-Shows,Browser,10,208607,2
3986,592,Comedy,Live-Events,Tv-App,9,446150,3
3987,201,Comedy,TV-Shows,Tv-App,10,185497,5
3988,2145,Action,TV-Shows,Mobile-App,1,176160,3
3989,2064,Comedy,Live-Events,Tv-App,11,219213,4
3990,2330,Comedy,Live-Events,Mobile-App,10,87971,2
3991,1557,Comedy,TV-Shows,Tv-App,4,131782,3
3992,1379,Sports,TV-Shows,Decoder,3,16831,4
3993,1968,Action,TV-Shows,Tv-App,8,175192,1
3994,1836,Comedy,TV-Shows,Mobile-App,4,525781,3
3995,1670,Music,Live-Events,Tv-App,5,340024,3
3996,641,Religion,TV-Shows,Browser,7,86555,4
3997,1202,Comedy,Live-Events,Decoder,6,311042,4
3998,1187,Action,Live-Events,Tv-App,10,124442,1
3999,2550,Talk-Shows,Live-Events,Browser,7,478142,3
4000,1868,Action,Live-Events,Mobile-App,2,500949,4
4001,1392,Action,TV-Shows,Browser,4,124644,2
4002,1313,Cartoons,TV-Shows,Browser,6,538538,1
4003,1738,Drama,TV-Shows,Tv-App,10,418423,4
4004,2930,News,Live-Events,Decoder,9,209099,3
4005,169,Documentaries,TV-Shows,Decoder,1,423720,3
4006,2438,Comedy,TV-Shows,Browser,6,133537,2
4007,819,Documentaries,Live-Events,Tv-App,4,64723,4
4008,350,Reality,TV-Shows,Mobile-App,3,222246,2
4009,644,Comedy,Live-Events,Mobile-App,5,314464,3
4010,2240,Comedy,Live-Events,Tv-App,6,377657,2
4011,1896,Sports,TV-Shows,Decoder,7,301665,3
4012,2795,Sports,TV-Shows,Tv-App,10,380410,4
4013,1308,News,Live-Events,Mobile-App,10,300209,3
4014,2350,Cartoons,TV-Shows,Decoder,3,228049,4
4015,775,Comedy,Live-Events,Mobile-App,11,43898,2
4016,2907,Cartoons,Live-Events,Mobile-App,6,528496,3
4017,1661,Talk-Shows,TV-Shows,Decoder,3,545821,3
4018,2270,Comedy,TV-Shows,Browser,6,470663,5
4019,1991,News,TV-Shows,Browser,3,414578,1
4020,538,Action,TV-Shows,Decoder,8,19911,1
4021,2665,Talk-Shows,Live-Events,Tv-App,8,157870,5
4022,1182,Talk-Shows,TV-Shows,Decoder,1,273831,4
4023,2981,Reality,TV-Shows,Mobile-App,6,90423,3
4024,1285,Religion,TV-Shows,Decoder,2,566879,4
4025,1614,Talk-Shows,Live-Events,Browser,7,221652,1
4026,434,Music,Live-Events,Tv-App,5,300497,5
4027,2568,Cartoons,TV-Shows,Tv-App,9,44245,5
4028,105,Action,TV-Shows,Tv-App,7,329068,3
4029,475,Sports,TV-Shows,Tv-App,11,482938,1
4030,633,Action,Live-Events,Tv-App,7,76339,3
4031,1094,Comedy,TV-Shows,Decoder,3,374534,4
4032,1234,Talk-Shows,Live-Events,Decoder,9,273393,4
4033,1531,Sports,TV-Shows,Tv-App,3,355798,4
4034,698,Comedy,TV-Shows,Tv-App,3,584262,2
4035,2922,Sports,TV-Shows,Browser,7,60056,3
4036,2938,Talk-Shows,TV-Shows,Decoder,8,349519,2
4037,800,Talk-Shows,Live-Events,Decoder,3,359786,2
4038,395,Music,TV-Shows,Tv-App,2,451551,4
4039,2351,Reality,TV-Shows,Tv-App,10,82752,4
4040,1800,Cartoons,Live-Events,Tv-App,11,359862,5
4041,1246,Action,TV-Shows,Tv-App,6,480559,4
4042,1643,Cartoons,Live-Events,Browser,8,564922,3
4043,1240,Music,TV-Shows,Tv-App,9,422680,1
4044,374,Documentaries,TV-Shows,Tv-App,8,486276,2
4045,1330,Cartoons,Live-Events,Tv-App,9,521268,2
4046,509,Sports,Live-Events,Browser,0,27694,2
4047,1963,Reality,Live-Events,Decoder,7,558447,1
4048,1085,Talk-Shows,Live-Events,Mobile-App,10,265126,3
4049,812,Comedy,TV-Shows,Tv-App,10,159584,2
4050,112,Music,TV-Shows,Decoder,6,96084,4
4051,159,Talk-Shows,TV-Shows,Decoder,5,363282,3
4052,1841,Comedy,Live-Events,Mobile-App,7,524693,4
4053,2195,Music,Live-Events,Decoder,10,315818,4
4054,351,Documentaries,Live-Events,Decoder,7,460133,4
4055,1518,Reality,Live-Events,Browser,0,305344,4
4056,2902,Comedy,TV-Shows,Tv-App,5,574458,3
4057,1052,Documentaries,Live-Events,Tv-App,7,34508,2
4058,2424,Talk-Shows,TV-Shows,Tv-App,7,392107,3
4059,2421,Cartoons,Live-Events,Tv-App,2,13686,5
4060,720,Sports,Live-Events,Decoder,9,559323,3
4061,266,Reality,Live-Events,Tv-App,4,425167,3
4062,1517,Comedy,Live-Events,Decoder,11,138002,2
4063,813,Drama,Live-Events,Mobile-App,9,88411,3
4064,2077,News,TV-Shows,Tv-App,1,155053,4
4065,1470,Comedy,TV-Shows,Mobile-App,2,532833,4
4066,2460,Cartoons,Live-Events,Decoder,8,280999,4
4067,1553,Drama,Live-Events,Decoder,2,310448,3
4068,1060,Reality,TV-Shows,Tv-App,1,56524,2
4069,2883,Drama,Live-Events,Mobile-App,10,260889,2
4070,2924,Drama,TV-Shows,Tv-App,9,11448,4
4071,2592,News,TV-Shows,Tv-App,9,561999,4
4072,1602,Cartoons,TV-Shows,Tv-App,10,431186,1
4073,412,Comedy,Live-Events,Decoder,10,503687,4
4074,2519,News,TV-Shows,Decoder,8,517702,4
4075,1907,Comedy,Live-Events,Decoder,3,553022,4
4076,440,Drama,TV-Shows,Browser,10,335374,3
4077,1626,Cartoons,Live-Events,Decoder,2,214685,3
4078,1837,Sports,TV-Shows,Tv-App,4,376498,3
4079,2512,News,Live-Events,Mobile-App,9,372333,3
4080,200,Action,TV-Shows,Tv-App,4,274811,4
4081,1030,News,Live-Events,Decoder,9,320058,5
4082,914,Talk-Shows,Live-Events,Decoder,3,479021,4
4083,316,News,TV-Shows,Tv-App,5,595544,3
4084,452,Comedy,TV-Shows,Browser,2,361623,2
4085,713,Religion,Live-Events,Mobile-App,0,158992,1
4086,1878,News,TV-Shows,Tv-App,7,468292,2
4087,2785,Action,Live-Events,Mobile-App,8,187516,2
4088,2932,Sports,TV-Shows,Tv-App,10,487950,1
4089,2656,News,TV-Shows,Decoder,6,490886,2
4090,2197,Reality,TV-Shows,Decoder,0,563798,2
4091,2983,Music,TV-Shows,Decoder,3,264487,2
4092,1930,Comedy,Live-Events,Decoder,2,558368,2
4093,1970,Comedy,TV-Shows,Tv-App,5,116163,2
4094,1271,Documentaries,TV-Shows,Browser,1,51816,3
4095,961,News,TV-Shows,Decoder,6,12979,3
4096,1054,Talk-Shows,Live-Events,Tv-App,6,293004,3
4097,2832,News,Live-Events,Decoder,7,508390,2
4098,9,Cartoons,TV-Shows,Browser,3,117344,3
4099,1371,Music,Live-Events,Decoder,5,396402,2
4100,633,Comedy,Live-Events,Tv-App,9,428149,4
4101,2922,Sports,Live-Events,Decoder,2,569105,2
4102,957,Reality,TV-Shows,Tv-App,6,198771,2
4103,2508,Documentaries,TV-Shows,Tv-App,0,513290,5
4104,1173,Documentaries,TV-Shows,Decoder,2,296474,2
4105,1946,Action,TV-Shows,Tv-App,6,137574,5
4106,1992,Documentaries,Live-Events,Browser,8,44173,1
4107,1311,Reality,TV-Shows,Decoder,1,477864,1
4108,286,Sports,Live-Events,Tv-App,10,572136,4
4109,692,Documentaries,Live-Events,Browser,2,116797,3
4110,2123,Reality,Live-Events,Browser,9,270019,1
4111,1488,Talk-Shows,TV-Shows,Browser,2,521024,5
4112,1535,News,TV-Shows,Mobile-App,2,515178,1
4113,819,Religion,Live-Events,Mobile-App,4,323225,3
4114,2487,Documentaries,TV-Shows,Decoder,6,451358,5
4115,2971,Documentaries,Live-Events,Decoder,3,470984,5
4116,1874,Reality,TV-Shows,Decoder,4,496147,3
4117,240,Comedy,TV-Shows,Mobile-App,0,410412,5
4118,1490,News,TV-Shows,Decoder,1,151435,1
4119,1795,Comedy,TV-Shows,Tv-App,3,81678,1
4120,925,Cartoons,TV-Shows,Browser,3,163932,3
4121,1384,Cartoons,TV-Shows,Mobile-App,10,366852,3
4122,71,Religion,TV-Shows,Mobile-App,5,223587,3
4123,1494,Comedy,Live-Events,Tv-App,4,16014,4
4124,1648,Sports,Live-Events,Mobile-App,9,219634,5
4125,1923,News,TV-Shows,Browser,8,33366,3
4126,204,Sports,Live-Events,Tv-App,11,381586,4
4127,2227,Reality,TV-Shows,Decoder,5,138569,2
4128,2511,Cartoons,TV-Shows,Tv-App,3,295704,5
4129,2886,Talk-Shows,TV-Shows,Decoder,10,316438,2
4130,198,News,TV-Shows,Tv-App,2,530578,1
4131,450,Documentaries,TV-Shows,Tv-App,10,524833,4
4132,720,Drama,TV-Shows,Decoder,7,189270,2
4133,251,News,TV-Shows,Browser,9,355151,5
4134,1321,Action,TV-Shows,Browser,8,178425,2
4135,1215,Music,TV-Shows,Mobile-App,8,229133,1
4136,1959,Comedy,TV-Shows,Decoder,3,595125,5
4137,2696,Drama,Live-Events,Browser,1,345350,3
4138,305,Cartoons,TV-Shows,Mobile-App,5,103880,1
4139,2036,Cartoons,TV-Shows,Decoder,2,380829,3
4140,50,News,Live-Events,Decoder,9,581270,3
4141,1336,Comedy,Live-Events,Decoder,2,140753,2
4142,903,Music,TV-Shows,Mobile-App,8,207238,3
4143,713,News,TV-Shows,Mobile-App,3,53961,3
4144,1679,Documentaries,TV-Shows,Decoder,7,175917,5
4145,2957,Reality,TV-Shows,Browser,2,456129,3
4146,1769,Sports,TV-Shows,Tv-App,1,257066,4
4147,171,Comedy,TV-Shows,Mobile-App,10,305332,1
4148,189,Drama,TV-Shows,Decoder,7,484765,4
4149,1721,Comedy,Live-Events,Tv-App,1,145423,4
4150,1382,Documentaries,TV-Shows,Tv-App,5,71312,5
4151,2365,Comedy,TV-Shows,Tv-App,8,509195,3
4152,258,News,TV-Shows,Decoder,6,490583,2
4153,2680,Music,Live-Events,Tv-App,2,482580,4
4154,2336,Cartoons,TV-Shows,Mobile-App,1,187045,4
4155,1378,Documentaries,TV-Shows,Mobile-App,11,525255,2
4156,1483,Religion,Live-Events,Tv-App,9,268647,3
4157,2338,News,Live-Events,Browser,4,601263,1
4158,2228,Cartoons,TV-Shows,Mobile-App,6,457278,2
4159,253,News,Live-Events,Browser,9,23128,4
4160,620,Comedy,Live-Events,Browser,1,96891,3
4161,71,Religion,TV-Shows,Tv-App,1,415522,2
4162,1036,Sports,TV-Shows,Browser,2,595653,2
4163,1950,Comedy,Live-Events,Decoder,0,48521,4
4164,2569,Action,TV-Shows,Mobile-App,1,472499,3
4165,288,Comedy,Live-Events,Browser,6,385419,2
4166,1377,Sports,TV-Shows,Tv-App,5,566268,1
4167,1302,Drama,TV-Shows,Decoder,3,92223,2
4168,1825,Music,TV-Shows,Decoder,3,282981,4
4169,658,Comedy,Live-Events,Browser,2,250836,2
4170,292,Cartoons,TV-Shows,Mobile-App,11,447930,2
4171,1643,News,Live-Events,Decoder,5,595087,3
4172,1503,Talk-Shows,TV-Shows,Tv-App,7,464961,1
4173,120,Action,TV-Shows,Tv-App,1,291825,2
4174,185,Sports,Live-Events,Decoder,1,424572,4
4175,2657,Reality,TV-Shows,Mobile-App,4,551293,3
4176,2825,Talk-Shows,Live-Events,Browser,3,410571,2
4177,2445,Comedy,TV-Shows,Mobile-App,7,418846,5
4178,840,Action,TV-Shows,Mobile-App,1,471942,2
4179,2438,Comedy,Live-Events,Tv-App,2,84615,5
4180,2503,Talk-Shows,TV-Shows,Decoder,5,294691,4
4181,412,Music,Live-Events,Decoder,9,383022,2
4182,1786,Reality,Live-Events,Browser,9,425113,2
4183,2025,Music,Live-Events,Mobile-App,8,99773,2
4184,2357,Drama,Live-Events,Decoder,3,380367,2
4185,425,Reality,Live-Events,Tv-App,0,423647,4
4186,312,Music,Live-Events,Tv-App,6,192191,4
4187,591,Action,Live-Events,Tv-App,0,528973,4
4188,744,Cartoons,TV-Shows,Browser,0,264677,1
4189,1333,Reality,TV-Shows,Mobile-App,9,344797,2
4190,1495,Comedy,TV-Shows,Mobile-App,11,302759,4
4191,1520,Documentaries,TV-Shows,Decoder,1,174682,1
4192,1737,Action,TV-Shows,Mobile-App,7,44344,4
4193,1002,Documentaries,Live-Events,Decoder,5,138015,2
4194,1004,Documentaries,Live-Events,Decoder,10,201283,3
4195,2575,Music,TV-Shows,Tv-App,5,355048,2
4196,2265,Music,Live-Events,Decoder,8,379688,4
4197,1,Talk-Shows,Live-Events,Tv-App,8,582325,2
4198,2174,Sports,Live-Events,Tv-App,8,470342,4
4199,2350,Comedy,Live-Events,Browser,7,470229,2
4200,1113,Talk-Shows,TV-Shows,Decoder,6,476885,5
4201,1767,Sports,Live-Events,Mobile-App,7,13132,1
4202,636,Comedy,TV-Shows,Decoder,6,242370,3
4203,2237,Documentaries,TV-Shows,Mobile-App,10,515243,4
4204,1126,Religion,Live-Events,Mobile-App,11,437108,3
4205,2484,News,TV-Shows,Tv-App,11,288417,1
4206,523,Cartoons,Live-Events,Browser,6,601869,3
4207,1840,Drama,TV-Shows,Tv-App,10,343926,4
4208,41,Music,TV-Shows,Decoder,0,542443,3
4209,2350,Music,Live-Events,Mobile-App,2,121851,2
4210,1556,Sports,Live-Events,Decoder,6,544614,3
4211,45,News,TV-Shows,Tv-App,8,224230,5
4212,694,Music,TV-Shows,Tv-App,2,235509,2
4213,918,Documentaries,TV-Shows,Mobile-App,5,121251,3
4214,550,Action,TV-Shows,Tv-App,7,34966,4
4215,1893,Action,Live-Events,Decoder,1,504491,5
4216,1094,Sports,TV-Shows,Tv-App,7,128831,4
4217,2064,Talk-Shows,Live-Events,Tv-App,6,362698,4
4218,2894,Talk-Shows,Live-Events,Decoder,10,524435,1
4219,877,Reality,Live-Events,Browser,1,382476,4
4220,2458,Action,Live-Events,Tv-App,7,102043,5
4221,1097,Reality,TV-Shows,Tv-App,9,175140,4
4222,3,Sports,TV-Shows,Decoder,4,83601,4
4223,753,Documentaries,Live-Events,Mobile-App,1,374392,3
4224,1012,Documentaries,TV-Shows,Browser,8,287935,3
4225,1190,News,Live-Events,Mobile-App,10,509074,4
4226,1796,Comedy,TV-Shows,Decoder,10,199034,2
4227,1579,Cartoons,Live-Events,Browser,8,453728,4
4228,2685,Talk-Shows,Live-Events,Browser,10,165874,4
4229,1192,Music,Live-Events,Browser,9,387918,4
4230,2784,Action,Live-Events,Decoder,5,308320,4
4231,680,News,TV-Shows,Tv-App,1,543528,3
4232,1800,News,Live-Events,Decoder,9,539015,4
4233,2816,Reality,Live-Events,Mobile-App,11,400575,3
